,mean_1,third quartile_1,std_1,peak count_1,coefOfVar_1,mean_2,third quartile_2,std_2,peak count_2,coefOfVar_2,mean_5,third quartile_5,std_5,peak count_5,coefOfVar_5,mean_10,third quartile_10,std_10,peak count_10,coefOfVar_10,mean_20,third quartile_20,std_20,peak count_20,coefOfVar_20,mean_30,third quartile_30,std_30,peak count_30,coefOfVar_30,mean_40,third quartile_40,std_40,peak count_40,coefOfVar_40,mean_50,third quartile_50,std_50,peak count_50,coefOfVar_50
843,10.1661384755,10.2634480035,0.0584550307527,1,0.00574997388575,10.1661384755,10.1652635386,0.105344151441,1,0.0103622581667,10.1707477448,10.2590730089,0.0954008160491,2,0.0093799215596,10.1750281324,10.1840855153,0.149409369678,4,0.014683926937,10.1629579335,10.2273193973,0.156285824266,4,0.0153779859455,10.166357157,10.3116527588,0.213374145935,9,0.0209882598694,10.1678817635,10.3639685689,0.283961310644,9,0.0279272829139,10.1680815874,10.4390173125,0.350541512468,15,0.034474695099
844,10.1855281134,10.3030355195,0.0697217367893,1,0.00684517641239,10.1855281134,10.1643063124,0.106330819679,1,0.0104394017174,10.1843517798,10.2576013865,0.097091278032,2,0.00953337827786,10.1764496099,10.2127456744,0.148493451418,2,0.0145918721274,10.190078171,10.2563964768,0.159397698779,5,0.0156424412163,10.1889126327,10.3452531476,0.23553212998,7,0.0231165128674,10.1855983441,10.3786188197,0.322348357375,12,0.0316474640453,10.1846514767,10.4178251125,0.393268922792,15,0.0386138812598
845,10.209378536,10.3185843453,0.0847084865673,1,0.00829712467497,10.209378536,10.2625234178,0.112403589861,1,0.0110098366384,10.2200212345,10.3059344623,0.0910316346244,2,0.00890718644667,10.2208977233,10.3320554428,0.122502667261,2,0.0119855095489,10.217847432,10.2984222077,0.169984820714,4,0.016636069568,10.2104672209,10.3603037513,0.232715332465,10,0.0227918397299,10.207993289,10.4188290079,0.3079600138,11,0.0301685164831,10.2079766545,10.4670711142,0.370365249671,14,0.036281945209
846,10.1766484928,10.2056842115,0.0774273693647,1,0.00760833681337,10.1766484928,10.2030891789,0.0880029389277,1,0.00864753646445,10.1821750149,10.2382215201,0.0818387872319,3,0.00803745635013,10.1912475119,10.2371117098,0.0941514079344,2,0.00923845759066,10.1851329268,10.255266015,0.139520116262,4,0.0136984089716,10.1784287562,10.2780035334,0.180481869056,8,0.017731800593,10.1775162835,10.3297498278,0.266168517387,10,0.0261526004943,10.1783381071,10.3617393726,0.349948470486,16,0.0343816904886
847,10.1889765517,10.3289080388,0.0867380825881,1,0.0085129337719,10.1889765517,10.1970319432,0.106390499491,1,0.0104417258153,10.1811527627,10.2875133904,0.140077367098,2,0.0137584977225,10.170106794,10.2360664211,0.178917962156,2,0.0175925352388,10.1959093066,10.260326596,0.134632916955,3,0.0132046012677,10.1982166732,10.2908469583,0.175293284356,8,0.0171886213024,10.1948162972,10.3208037127,0.241861788369,9,0.0237239967173,10.1916521733,10.36869844,0.318420900279,15,0.0312433052917
848,10.1645810366,10.2945040346,0.0763629161922,1,0.00751264768482,10.1645810366,10.1630247595,0.103431114894,1,0.0101756397555,10.1646381002,10.2345894954,0.0776323462484,2,0.00763749240094,10.1673810231,10.2163872261,0.112663794653,2,0.0110809061248,10.1709463332,10.2434665959,0.146905804695,5,0.0144436712065,10.1687212807,10.2854657,0.212448726306,8,0.0208923738237,10.1667301649,10.3338818553,0.295370824204,11,0.0290526864994,10.1654342965,10.3911684683,0.362068266989,13,0.0356175896108
849,10.196053862,10.3408703722,0.088692410627,1,0.00869869969573,10.196053862,10.2552551989,0.117808759751,1,0.0115543485103,10.2121462395,10.3258251775,0.141081246756,2,0.0138150437182,10.2189281665,10.3014229713,0.158393158598,2,0.0154999776903,10.1895569399,10.2375032625,0.157188296762,4,0.0154264113434,10.190613499,10.3292137299,0.216672590451,8,0.0212619770607,10.1931680811,10.409273007,0.30486685874,13,0.0299089406074,10.1942115546,10.4692684771,0.382421554369,13,0.0375135980179
850,10.1826020172,10.1883261786,0.076649632056,1,0.00752750936612,10.1826020172,10.2547197577,0.110798649905,1,0.0108811725841,10.1850720471,10.1896418625,0.0649078683457,2,0.00637284331867,10.1880412687,10.2414799443,0.159849893901,2,0.0156899535137,10.1748028843,10.2554986604,0.140731307462,4,0.0138313546771,10.1787632709,10.296640132,0.190524545975,8,0.0187178482203,10.182539367,10.3738937338,0.277704525242,11,0.0272726198479,10.1838244273,10.4400125491,0.354947761705,15,0.0348540731668
851,10.175340869,10.2840163249,0.0635005257515,1,0.00624062884666,10.175340869,10.1877043706,0.11171323269,1,0.0109788196905,10.1823545109,10.1886669136,0.104558219653,2,0.01026856996,10.1727884572,10.1958747395,0.142129525862,2,0.0139715404936,10.1901003424,10.2348040766,0.18122579795,4,0.0177844959186,10.1821569928,10.2650387703,0.223094435143,6,0.0219103315045,10.1761810659,10.3394516587,0.279434925362,10,0.0274597045347,10.1734306717,10.4161893327,0.348199067542,14,0.034226317432
852,10.2110886893,10.2752374442,0.0430777962218,1,0.00421872706551,10.2110886893,10.2387833975,0.0999575656143,1,0.00978911932468,10.2007630788,10.2399532199,0.0581082410744,2,0.00569646021825,10.2159920516,10.2568191299,0.181379496246,2,0.017754467244,10.2025174353,10.2832547978,0.162967709032,3,0.0159732840513,10.2092386459,10.3541270326,0.240548190626,7,0.0235618148394,10.2125204703,10.3979115487,0.324351446924,11,0.0317601759397,10.213161747,10.4661370496,0.389240073906,13,0.0381116135774
853,10.1534102817,10.1751050716,0.01922336864,1,0.00189329182084,10.1534102817,10.1883620232,0.0920391972362,1,0.00906485551973,10.1582387775,10.1644410124,0.0616441086478,2,0.00606838547487,10.1515091248,10.1859222362,0.0925602990185,2,0.00911788561494,10.1523784762,10.2477790538,0.245047443957,5,0.0241369492412,10.1514818957,10.3033792969,0.362380464558,8,0.0356972970333,10.1502845306,10.3879205665,0.435135477153,11,0.0428692886233,10.1499095966,10.4551292164,0.495900845338,13,0.0488576613043
854,10.2034898147,10.2094534909,0.0830909486512,1,0.0081433852692,10.2034898147,10.2259276454,0.105182633871,1,0.0103084959932,10.1929668419,10.2577648003,0.117497388882,2,0.0115273002163,10.213563119,10.2963664562,0.13492063412,2,0.0132099476499,10.2100776534,10.2756270974,0.127158459286,5,0.0124542107908,10.2070963648,10.351215111,0.217663885857,7,0.0213247605467,10.2052236503,10.433980117,0.327543151487,13,0.032095636775,10.2043886685,10.512801726,0.421168321149,15,0.0412732535804
855,10.145911176,10.1502203883,0.02894489755,1,0.00285286329122,10.145911176,10.1764479593,0.0388841886113,1,0.0038324984259,10.1415795634,10.1501836192,0.024864113688,2,0.00245170030296,10.1468572688,10.1778691924,0.0576783113467,2,0.00568435228948,10.1503143384,10.218056644,0.0836092324956,4,0.00823710770997,10.1457138827,10.2320822202,0.150161940833,9,0.0148005298168,10.1443384376,10.2808571473,0.227066636181,12,0.0223835824857,10.1443472475,10.3204340697,0.298350717063,13,0.0294105386759
856,10.1767115659,10.3007239294,0.0755064059735,1,0.00741952893962,10.1767115659,10.2187323001,0.105114136888,1,0.0103288902517,10.1813284693,10.2435949737,0.0783050026905,2,0.00769103982121,10.1672905012,10.21652336,0.132276339906,3,0.0130099892287,10.1718030551,10.2502169221,0.135838213877,5,0.0133543889064,10.1750499493,10.2850564825,0.193688601786,9,0.0190356413729,10.1767137808,10.3678687733,0.279735018036,10,0.0274877552873,10.1772849474,10.4330229408,0.357526389751,15,0.0351298397952
857,10.1758730821,10.2539286054,0.0495848427231,1,0.00487278509893,10.1758730821,10.2413201577,0.102700873582,1,0.0100925859387,10.1813371766,10.2328976273,0.0567486397877,2,0.0055737904367,10.1714808437,10.2267850901,0.0945316031776,2,0.00929378962912,10.1747838302,10.2730428021,0.165081971277,4,0.0162246170564,10.1789286974,10.3167920168,0.243200754146,7,0.0238925687936,10.1788004303,10.3471691217,0.306300884918,9,0.0300920414951,10.1773528526,10.3687193791,0.364524442356,17,0.0358172156979
858,10.1798863581,10.2618106371,0.0484361404978,1,0.00475802369436,10.1798863581,10.2098074517,0.0769150218188,1,0.00755558747053,10.1642229711,10.2111043232,0.081608391448,2,0.0080289847714,10.179727831,10.2117489651,0.0782600609629,2,0.00768783431757,10.1873640705,10.2710419347,0.114715603301,6,0.0112605775652,10.1860524465,10.3319869615,0.17489215323,7,0.0171697675962,10.1846204781,10.3725769318,0.259204559811,10,0.0254505860447,10.1831085218,10.4076382584,0.334027229406,12,0.0328020887424
859,10.1875282826,10.2473685118,0.0434791254511,1,0.00426787776632,10.1875282826,10.2378114276,0.0644372954764,1,0.00632511573846,10.1940647364,10.2514025063,0.0571519990347,2,0.00560639946012,10.1944013215,10.2367936762,0.157627429053,2,0.0154621565389,10.195811745,10.2634745735,0.150837964154,5,0.0147941103589,10.1901096285,10.3139785796,0.212851547235,9,0.020888052729,10.186603131,10.3767936217,0.296615810435,11,0.0291182258326,10.1858057456,10.4122629563,0.364917946168,13,0.0358261246369
860,10.130952595,10.1419364704,0.0111726025015,1,0.001102818555,10.130952595,10.1418903632,0.0263974170888,1,0.00260562043316,10.1482117013,10.1508546205,0.0567515224827,2,0.00559226828855,10.1474657145,10.1454079026,0.115218727514,2,0.0113544337823,10.131659656,10.1803640649,0.100907826941,4,0.00995965422919,10.1281804442,10.2145715746,0.136085151978,9,0.013436288258,10.1286781424,10.2510203239,0.175718832109,12,0.0173486440816,10.1294561841,10.2807610717,0.212174024259,13,0.0209462403906
861,10.2347164113,10.3380254159,0.0755573735283,1,0.00738245892623,10.2347164113,10.3511989114,0.122264390838,1,0.0119460457842,10.2322408786,10.2931448443,0.115708583914,2,0.0113082349494,10.2471509969,10.3098616475,0.13142311727,2,0.0128253323592,10.2412014678,10.3287402551,0.221330510041,3,0.0216117718938,10.2338011867,10.3791110375,0.239612233808,5,0.0234138058223,10.2318271409,10.4083477743,0.296332938471,10,0.0289618788893,10.2320245094,10.4527573087,0.364017874083,12,0.0355763293713
862,10.1021854503,10.1443444115,0.0502630991042,1,0.00497546786796,10.1021854503,10.1555273121,0.0715875999318,1,0.00708634782878,10.0981713332,10.1433926424,0.104921480642,2,0.0103901466098,10.0863808121,10.1445666518,0.208886752593,2,0.0207097824764,10.1008710859,10.1613898705,0.115231534417,4,0.0114080789109,10.1077049884,10.2213950187,0.167599777588,10,0.0165813879393,10.1079967483,10.2715902537,0.255845534442,12,0.0253112007069,10.1061079961,10.3555500678,0.337990015032,15,0.0334441325148
863,10.2333699669,10.3112468781,0.0697734126777,1,0.00681822438783,10.2333699669,10.3218944409,0.122108705678,1,0.011932404093,10.2300949554,10.304890852,0.0827413309225,2,0.00808803156599,10.2277437812,10.3283677754,0.172483076438,2,0.0168642351752,10.2422004246,10.361543907,0.173554815882,6,0.0169450712432,10.2366938427,10.4158733413,0.243451308674,10,0.0237822203551,10.2328461953,10.4825826552,0.345141548977,15,0.0337287927904,10.2318062903,10.5167342804,0.430608770977,15,0.0420853130679
864,10.1509436832,10.1698474591,0.0154043302559,1,0.0015175269154,10.1509436832,10.1583466413,0.0296818962882,1,0.0029240528974,10.152782162,10.1561452813,0.0517018316633,2,0.00509238067342,10.1567283697,10.1749213295,0.056769014457,2,0.00558930123863,10.1467183684,10.2324273374,0.107404627597,5,0.0105851590335,10.1490584911,10.3194682532,0.228298131542,9,0.0224945133326,10.1512061927,10.398068624,0.348495568696,12,0.0343304590687,10.1521514296,10.4851988437,0.440501247745,16,0.043389940625
865,10.2044445635,10.3795511516,0.101789206352,1,0.00997498743983,10.2044445635,10.2266082297,0.167628983657,1,0.0164270561336,10.2002705549,10.2627084793,0.108733619158,2,0.0106598759878,10.2052022322,10.2877754277,0.259144477368,3,0.0253933701137,10.2126531533,10.2689937919,0.222585902552,5,0.0217951103607,10.2063918476,10.3060212629,0.269811440378,7,0.0264355361236,10.2026185205,10.4166075383,0.334255703719,10,0.0327617565086,10.2019189404,10.5082033245,0.413472847617,14,0.0405289289233
866,10.2146791729,10.1915654014,0.10065640106,1,0.00985409324721,10.2146791729,10.3154989275,0.162311676269,1,0.0158900415297,10.237167111,10.3191940317,0.100771252939,2,0.00984366591328,10.2314640993,10.2580930586,0.184519110308,2,0.018034477619,10.2198240985,10.2765176936,0.250730790049,3,0.0245337676688,10.210444817,10.318206103,0.310231712963,8,0.0303837607981,10.2104897749,10.3920750104,0.399695674983,14,0.0391455927968,10.2121187053,10.456436822,0.479740059783,16,0.0469775248045
867,10.2277530043,10.2355783452,0.12641651741,1,0.0123601457091,10.2277530043,10.2559298668,0.164143214447,1,0.0160488050874,10.2285082052,10.2988261291,0.121653812943,2,0.0118936027134,10.2180979391,10.3181572783,0.224198503392,2,0.0219413147857,10.2291053089,10.3666237759,0.243206284689,6,0.0237759097541,10.231204027,10.4139097354,0.301948263184,7,0.0295124857627,10.2298569458,10.4937648809,0.377058612279,11,0.0368586397912,10.2284969019,10.4959430728,0.451420380684,14,0.0441335990041
868,10.1783020805,10.1597386711,0.0857367115566,1,0.00842347877654,10.1783020805,10.2339426913,0.0939559307417,1,0.00923100238116,10.1752764708,10.2654306752,0.113685699597,2,0.0111727381485,10.1618200807,10.2289113379,0.133683368283,2,0.0131554551469,10.1675547903,10.2490417842,0.157701075633,5,0.0155102262918,10.1736291286,10.2927901027,0.183837039928,8,0.0180699569057,10.1768213293,10.3178196223,0.237519872394,11,0.023339298658,10.1781090546,10.3439309673,0.300337440125,16,0.0295081766677
869,9.40732886833,9.40945631263,0.0017912386782,1,0.000190408850724,9.40732886833,9.40894867585,0.00292563941028,1,0.000310995762052,9.40765848556,9.40957936354,0.00381604576294,2,0.000405631833766,9.40779301909,9.40896489118,0.00488484608446,2,0.000519234008927,9.40773715539,9.40888424536,0.00696059135024,4,0.000739879445532,9.40768551382,9.40879600813,0.00842053087911,6,0.000895069341629,9.40765299966,9.40921410962,0.0102036358137,12,0.00108461013752,9.40766469731,9.40964442683,0.0113778004679,12,0.0012094181536
870,9.4064061334,9.40814213612,0.0010368776973,1,0.000110231015182,9.4064061334,9.4077137325,0.00208479978948,1,0.000221636165812,9.40629361629,9.40772536608,0.00134111944267,2,0.000142576821156,9.40628442337,9.40753244853,0.00218282437598,2,0.000232060213974,9.40639736244,9.40851887876,0.0028723423429,5,0.000305360515001,9.40641987611,9.4093680687,0.00321539053161,5,0.000341829364834,9.40636807993,9.40938308471,0.00375515797056,11,0.000399214440542,9.40632778279,9.40899076414,0.00413842286875,12,0.000439961583767
871,9.40862612047,9.40881953491,0.00076447718969,1,8.12527971568e-05,9.40862612047,9.410341905,0.00245521113453,1,0.000260953204336,9.40847552495,9.4091317095,0.00105239529402,2,0.00011185609095,9.40856543309,9.41043836265,0.00229729641816,2,0.000244170743616,9.40856549143,9.41101054051,0.00325410451961,4,0.00034586617084,9.40860110313,9.41103380052,0.00349296075597,8,0.00037125187025,9.40862005322,9.41128992895,0.00379362408886,8,0.000403207278793,9.40865052394,9.41161198189,0.00408196234064,11,0.000433852052455
872,9.40591380182,9.40870204691,0.0017173964334,1,0.000182586877743,9.40591380182,9.40813981129,0.00241537427769,1,0.000256793154666,9.40576971478,9.40806175103,0.00203837069929,2,0.000216714927231,9.40593923897,9.40788365209,0.00257669696988,2,0.000273943612053,9.40594301144,9.40872388605,0.00379256095786,4,0.000403209008735,9.40590386572,9.40845024,0.00443395275032,6,0.000471401027868,9.40589257103,9.40870636942,0.00472326376816,8,0.000502160080236,9.40590442787,9.40902718053,0.00496902921412,10,0.000528288295105
873,9.40468964294,9.40674546636,0.00131853646906,1,0.000140199891662,9.40468964294,9.40514139185,0.00162881090642,1,0.000173191351151,9.40480505429,9.40678705914,0.0015409891286,2,0.000163851256853,9.40479605498,9.40662466029,0.00181253417929,2,0.000192724453427,9.40471674756,9.40685140502,0.00282272881818,3,0.000300139695213,9.40470007134,9.40737366293,0.00353938506771,7,0.00037634215242,9.40467082543,9.40786383564,0.00414058881721,10,0.000440269403796,9.40468949121,9.40783494562,0.00443865878091,10,0.000471962289138
874,9.40666191131,9.40872109928,0.00120590005999,1,0.000128196385855,9.40666191131,9.40734381251,0.00220206846443,1,0.000234096695001,9.40668914836,9.40885717662,0.00192926550967,2,0.000205095063656,9.40663767593,9.4075401474,0.0023309398813,2,0.000247797349234,9.40662221376,9.40838047358,0.00327921788647,4,0.000348607375948,9.4065732038,9.40907557631,0.00381604952065,7,0.000405679032946,9.40659358065,9.40942924969,0.00433577460197,8,0.000460929300793,9.40663802813,9.40982647116,0.00460101220176,13,0.00048912397692
875,9.40333064166,9.40365108758,0.000325267080237,1,3.45906246023e-05,9.40333064166,9.40441259531,0.00211644038106,1,0.000225073483185,9.40355279849,9.40443136207,0.00138516903884,2,0.000147302734246,9.40334482412,9.40429015166,0.00180841042171,3,0.000192315655283,9.40339074636,9.40533222787,0.00289538660273,3,0.000307908783207,9.40336511077,9.40623010552,0.00379327433585,6,0.000403395411235,9.40332297912,9.40685155648,0.00466088920853,9,0.000495664056088,9.40330520234,9.40728840953,0.00529940852434,12,0.000563568703803
876,9.40559038368,9.40681684357,0.0018311633121,1,0.000194688822009,9.40559038368,9.40703500877,0.00212063103752,1,0.000225464957649,9.405842344,9.40712312015,0.00156053443972,2,0.00016591118399,9.40567409307,9.40702635714,0.00259140076112,2,0.000275514623989,9.40551823327,9.40747304661,0.00316370263863,4,0.000336366647766,9.40553214003,9.40819435199,0.00364565320599,7,0.000387607330634,9.4055800554,9.40880090782,0.00420191504814,8,0.000446747039884,9.40556203639,9.40912909098,0.00488834140451,10,0.000519728792984
877,9.40572347465,9.40717405725,0.00325974943045,1,0.000346570834156,9.40572347465,9.40646995736,0.00482337979092,1,0.000512813267785,9.40572037115,9.40698996521,0.00294315937746,3,0.000312911639016,9.40578700685,9.40694161988,0.00433758142462,2,0.000461160923744,9.40579499253,9.40755217629,0.00580112527842,4,0.000616760761108,9.40581371596,9.40774159879,0.00654248017797,8,0.000695578327994,9.405802405,9.40864014798,0.00712461448588,10,0.00075747014227,9.40579972213,9.40898490143,0.007757576598,13,0.000824765232854
878,9.40419114863,9.40597245924,0.00154745831772,1,0.000164549857958,9.40419114863,9.40527678938,0.00219567136916,1,0.000233477960461,9.40444361343,9.40555111779,0.00223425777312,2,0.000237574689685,9.40400870809,9.40500196581,0.00210451106664,2,0.000223788719467,9.4041913235,9.40617728059,0.0035437928836,5,0.000376831219368,9.40431019535,9.40690288421,0.00431251111423,6,0.000458567510498,9.40424696399,9.40709377917,0.00487699882205,10,0.00051859535811,9.40416390052,9.40759606749,0.00559090162295,10,0.000594513417896
879,9.40786243993,9.4083220205,0.00154413117554,1,0.00016413198911,9.40786243993,9.40950344164,0.00201749497946,1,0.000214447754986,9.40812064521,9.40925687226,0.00193768848176,2,0.000205959144747,9.40800533273,9.40955942296,0.00229472421471,2,0.000243911874362,9.40790771429,9.40970736188,0.00362204127208,4,0.000384999660081,9.40778959513,9.41020392692,0.00357317271098,7,0.000379810015397,9.40777218987,9.41066569988,0.00398091814166,8,0.000423152055696,9.40777968112,9.41073773571,0.00444549741262,10,0.000472534175257
880,9.40627855827,9.40942500049,0.00232124152543,1,0.000246775758452,9.40627855827,9.40784540471,0.00279027399047,1,0.00029663952361,9.4059017118,9.40899982938,0.00262899228341,2,0.000279504545546,9.40603495587,9.40880997191,0.00322742724333,2,0.000343123033082,9.40614107499,9.40916361415,0.00390016524109,5,0.000414640308921,9.40619621859,9.40895409653,0.00444378904662,6,0.000472432101494,9.40619289617,9.40942310563,0.00493481816731,9,0.000524635016716,9.40620373408,9.40954776114,0.00509309732631,13,0.000541461515218
881,9.40620161429,9.40788913382,0.00123446569994,1,0.000131239553495,9.40620161429,9.40763312157,0.00157159549704,1,0.000167080779414,9.40605308058,9.40762028122,0.00185431095304,2,0.000197140175284,9.40604736989,9.40764183414,0.00245249974856,2,0.000260736487083,9.40610807691,9.40789495624,0.00287596225524,5,0.000305754753371,9.40613252347,9.40847498532,0.00358858816359,8,0.000381515798829,9.40616246812,9.40904981408,0.00405522607057,11,0.000431124391517,9.40617300247,9.40887322042,0.0043944740825,13,0.000467190437742
882,9.40447352673,9.40469642024,0.000315020614946,1,3.34968899695e-05,9.40447352673,9.40474928823,0.00162507855347,1,0.000172798461163,9.40433602495,9.40471753073,0.000611991181506,2,6.50754268969e-05,9.40433296865,9.40537438115,0.0013671355073,2,0.000145372937332,9.40440527179,9.40634596995,0.00249532300716,4,0.000265335545954,9.40451484273,9.40679748237,0.00307591742399,6,0.00032706816624,9.40452158221,9.40703064501,0.0036914996372,8,0.00039252391575,9.40454593731,9.40701540521,0.00402777018075,10,0.000428279069249
883,9.40525186022,9.40563749605,0.000788181661217,1,8.38022918398e-05,9.40525186022,9.4067197046,0.00148318913635,1,0.000157697971133,9.40542670284,9.40584812507,0.00125212488986,2,0.000133127919596,9.40524332696,9.40630888396,0.00140157875525,2,0.000149020998875,9.40524086347,9.40639499126,0.00288480679784,4,0.00030672333008,9.40516147208,9.40705232163,0.00314150983202,6,0.000334019765779,9.4051686838,9.40756672953,0.0037572943014,7,0.000399492494789,9.40518361241,9.40803885388,0.00437035166066,10,0.000464674783689
884,9.40564113899,9.40757440291,0.00217658384319,1,0.000231412597081,9.40564113899,9.40765840486,0.00240532218224,1,0.000255731868429,9.4056530448,9.40760165454,0.00214071535642,2,0.000227598801085,9.40574659001,9.40767697162,0.00256328326544,2,0.000272523104988,9.40581835005,9.40772301414,0.00292224001994,5,0.00031068429255,9.40570211124,9.40766276745,0.0036966188571,6,0.00039301891697,9.40570407044,9.40852980995,0.00430330265065,10,0.000457520523549,9.4057031513,9.40891717708,0.00481217513177,12,0.00051162311359
885,9.40384035548,9.4067217728,0.00470260918747,4,0.000500073268974,9.40381920158,9.40625576779,0.00174838564675,1,0.000185922932935,9.40381920158,9.40621203723,0.00226378772985,1,0.000240730673498,9.40427665529,9.4048561145,0.00310221123697,2,0.000329872392176,9.40400493277,9.4046170146,0.00362246685892,2,0.000385204695745,9.4038543943,9.40509215892,0.00438692244985,2,0.000466502592013,9.40386101077,9.4063791604,0.00425874077574,4,0.000452871514249,9.40384035548,9.4067217728,0.00470260918748,4,0.000500073268974
